"Date","Open","High","Low","Close","Volume"
"08/31/2020","127.58","131","126","129.04","225,702,700"
"08/28/2020","126.0125","126.4425","124.5775","124.8075","187,629,920"
"08/27/2020","127.1425","127.485","123.8325","125.01","155,552,400"
"08/26/2020","126.1792","126.9925","125.0825","126.5225","163,022,280"
"08/25/2020","124.6975","125.1793","123.0525","124.825","211,495,800"
"08/24/2020","128.6975","128.785","123.9363","125.8575","345,937,760"
"08/21/2020","119.2625","124.868","119.25","124.37","338,054,640"
"08/20/2020","115.75","118.392","115.7334","118.275","126,907,200"
"08/19/2020","115.9832","117.1625","115.61","115.7075","145,538,000"
"08/18/2020","114.3525","116","114.0075","115.5625","105,633,560"
"08/17/2020","116.0625","116.0875","113.9625","114.6075","119,561,440"
"08/14/2020","114.8287","115","113.045","114.9075","165,565,200"
"08/13/2020","114.43","116.0425","113.9275","115.01","210,082,080"
"08/12/2020","110.4975","113.275","110.2975","113.01","165,944,840"
"08/11/2020","111.9688","112.4825","109.1067","109.375","187,902,360"
"08/10/2020","112.6","113.775","110","112.7275","212,403,440"
"08/07/2020","113.205","113.675","110.2925","111.1125","198,045,600"
"08/06/2020","110.405","114.4125","109.7975","113.9025","202,428,920"
"08/05/2020","109.3775","110.3925","108.8975","110.0625","121,991,960"
"08/04/2020","109.1325","110.79","108.3875","109.665","172,792,360"
"08/03/2020","108.2","111.6364","107.8925","108.9375","308,151,400"
"07/31/2020","102.8838","106.415","100.825","106.26","374,295,480"
"07/30/2020","94.1875","96.2975","93.7675","96.19","158,130,040"
"07/29/2020","93.75","95.23","93.7125","95.04","90,329,240"
"07/28/2020","94.3675","94.5496","93.2475","93.2525","103,625,520"
"07/27/2020","93.71","94.905","93.48","94.81","121,214,200"
"07/24/2020","90.9875","92.97","89.145","92.615","185,438,880"
"07/23/2020","96.9985","97.0775","92.0097","92.845","197,004,440"
"07/22/2020","96.6925","97.975","96.6025","97.2725","89,001,640"
"07/21/2020","99.1725","99.25","96.7425","97","103,645,840"
"07/20/2020","96.4163","98.5","96.0625","98.3575","90,317,920"
"07/17/2020","96.9875","97.1475","95.84","96.3275","92,186,920"
"07/16/2020","96.5625","97.405","95.905","96.5225","110,577,680"
"07/15/2020","98.99","99.2475","96.49","97.725","153,197,920"
"07/14/2020","94.84","97.255","93.8775","97.0575","170,989,360"
"07/13/2020","97.265","99.955","95.2575","95.4775","191,649,160"
"07/10/2020","95.335","95.98","94.7052","95.92","90,257,320"
"07/09/2020","96.2625","96.3175","94.6725","95.6825","125,642,600"
"07/08/2020","94.18","95.375","94.09","95.3425","117,091,880"
"07/07/2020","93.8525","94.655","93.0575","93.1725","112,424,440"
"07/06/2020","92.5","93.945","92.4675","93.4625","118,655,640"
"07/02/2020","91.9625","92.6175","90.91","91.0275","114,041,480"
"07/01/2020","91.28","91.84","90.9775","91.0275","110,737,240"
"06/30/2020","90.02","91.495","90","91.2","140,223,280"
"06/29/2020","88.3125","90.5434","87.82","90.445","130,646,080"
"06/26/2020","91.1025","91.33","88.255","88.4075","205,256,840"
"06/25/2020","90.175","91.25","89.3925","91.21","137,522,520"
"06/24/2020","91.25","92.1975","89.63","90.015","192,623,400"
"06/23/2020","91","93.095","90.5675","91.6325","212,155,480"
"06/22/2020","87.835","89.865","87.7875","89.7175","135,445,280"
"06/19/2020","88.6587","89.14","86.2875","87.43","264,475,800"
"06/18/2020","87.8525","88.3625","87.305","87.9325","96,820,400"
"06/17/2020","88.7875","88.85","87.7725","87.8975","114,406,520"
"06/16/2020","87.865","88.3","86.18","88.02","165,428,720"
"06/15/2020","83.3125","86.42","83.145","85.7475","138,808,920"
"06/12/2020","86.18","86.95","83.5558","84.7","200,146,040"
"06/11/2020","87.3275","87.765","83.87","83.975","201,662,440"
"06/10/2020","86.975","88.6925","86.5225","88.21","166,651,760"
"06/09/2020","83.035","86.4025","83.0025","85.9975","147,712,360"
"06/08/2020","82.5625","83.4","81.83","83.365","95,654,520"
"06/05/2020","80.8375","82.9375","80.8075","82.875","137,250,200"
"06/04/2020","81.0975","81.405","80.195","80.58","87,560,360"
"06/03/2020","81.165","81.55","80.575","81.28","104,491,200"
"06/02/2020","80.1863","80.86","79.7325","80.835","87,642,800"
"06/01/2020","79.4375","80.5875","79.3025","80.4625","81,018,600"
"05/29/2020","79.8125","80.2875","79.1175","79.485","153,598,120"
"05/28/2020","79.1925","80.86","78.9075","79.5625","133,796,400"
"05/27/2020","79.035","79.6775","78.2725","79.5275","112,945,080"
"05/26/2020","80.875","81.06","79.125","79.1825","125,521,800"
"05/22/2020","78.9425","79.8075","78.8375","79.7225","81,803,000"
"05/21/2020","79.665","80.2225","78.9675","79.2125","102,688,840"
"05/20/2020","79.17","79.88","79.05","79.8075","111,504,880"
"05/19/2020","78.7575","79.63","78.2525","78.285","101,729,560"
"05/18/2020","78.2925","79.125","77.581","78.74","135,372,520"
"05/15/2020","75.0875","76.975","75.0525","76.9275","166,348,360"
"05/14/2020","76.1275","77.4475","75.3825","77.385","158,929,080"
"05/13/2020","78.0375","78.9875","75.8025","76.9125","200,622,560"
"05/12/2020","79.4575","79.922","77.7275","77.8525","162,301,040"
"05/11/2020","77.025","79.2625","76.81","78.7525","145,946,240"
"05/08/2020","76.41","77.5875","76.0725","77.5325","134,047,960"
"05/07/2020","75.805","76.2925","75.4925","75.935","115,215,040"
"05/06/2020","75.115","75.81","74.7175","75.1575","142,333,760"
"05/05/2020","73.765","75.25","73.615","74.39","147,751,200"
"05/04/2020","72.2925","73.4225","71.5793","73.29","133,567,960"
"05/01/2020","71.5625","74.75","71.4625","72.2675","240,616,720"
"04/30/2020","72.49","73.6325","72.0875","73.45","183,063,880"
"04/29/2020","71.1825","72.4175","70.9725","71.9325","137,280,800"
"04/28/2020","71.27","71.4575","69.55","69.645","112,004,760"
"04/27/2020","70.45","71.135","69.9875","70.7925","117,087,560"
"04/24/2020","69.3","70.7525","69.25","70.7425","126,508,720"
"04/23/2020","68.9675","70.4375","68.7175","68.7575","124,814,320"
"04/22/2020","68.4025","69.475","68.05","69.025","117,057,360"
"04/21/2020","69.07","69.3125","66.3575","67.0925","180,991,560"
"04/20/2020","69.4875","70.42","69.2125","69.2325","130,015,000"
"04/17/2020","71.1725","71.7362","69.215","70.7","215,249,920"
